사업자등록번호,조사년도,매출액,영업이익,당기순이익
6408801425,2017.0,911933.0,135486.0,129420.0
8258101426,2020.0,1682508.0,1852.0,14322.0
8258101426,2019.0,1970391.0,8607.0,282019.0
8258101426,2018.0,1678290.0,-8478.0,180695.0
8258101426,2017.0,1213077.0,71783.0,80277.0
1098101427,2020.0,4520354.0,871520.0,741620.0
1098101427,2019.0,4496045.0,429373.0,377533.0
3656901428,2020.0,42111.0,-12482.0,-3414.0
3656901428,2019.0,49568.0,12607.0,12027.0
5888701430,2020.0,467447.0,-1089760.0,-865207.0
5888701430,2019.0,113146.0,-570143.0,-567658.0
5888701430,2018.0,149000.0,-82000.0,-82000.0
1198601431,2020.0,1947488.0,25437.0,33669.0
1198601431,2019.0,1127569.0,35666.0,23195.0
1198601431,2018.0,807527.0,30024.0,12619.0
1198601431,2017.0,996000.0,6000.0,4000.0
1378601432,2020.0,668705.0,26570.0,28655.0
1378601432,2019.0,606484.0,22503.0,25368.0
1378601432,2018.0,1217966.0,81983.0,80328.0
1378601432,2017.0,1349606.0,371771.0,324181.0
8408801433,2020.0,47582448.0,1135571.0,1104615.0
8408801433,2019.0,23222147.0,563756.0,566472.0
8408801433,2018.0,3519179.0,-373610.0,-371986.0
8408801433,2017.0,557571.0,-699432.0,-694387.0
2148801434,2017.0,2904133.0,17761.0,1191.0
2148801434,2018.0,4154130.0,199849.0,201675.0
2148801434,2019.0,4854811.0,317710.0,252311.0
1358101435,2020.0,382290339.0,10056891.0,6039043.0
1358101435,2020.0,382290339.0,10056891.0,6039043.0
1358101435,2019.0,379455939.0,10044696.0,7301003.0
1358101435,2019.0,379455939.0,10044696.0,7301003.0
1358101435,2018.0,327641018.0,13577372.0,10542711.0
1358101435,2018.0,327641018.0,13577372.0,10542711.0
1358101435,2017.0,307164557.0,16034344.0,11519417.0
1358101435,2017.0,307164557.0,16034344.0,11519417.0
5988701436,2020.0,5478430.0,690888.0,675128.0
5988701436,2019.0,5069469.0,273226.0,278532.0
5988701436,2018.0,4393454.0,198488.0,188819.0
5988701436,2017.0,580985.0,51162.0,51174.0
1198101437,2016.0,439259.0,11979.0,5223.0
1198101437,2017.0,732658.0,113227.0,60027.0
1198101437,2018.0,663089.0,52949.0,34046.0
1198101437,2019.0,448856.0,-98513.0,-62527.0
1198101437,2020.0,499463.0,-87657.0,-72412.0
2078101440,2020.0,7267434.0,200878.0,169006.0
2078101440,2019.0,6222176.0,201573.0,170169.0
2078101440,2018.0,5653900.0,305796.0,235015.0
2078101440,2017.0,8074665.0,328579.0,327451.0
2128101441,2020.0,2759431.0,58928.0,78848.0
2128101441,2019.0,6148000.0,244246.0,246382.0
2388101442,2020.0,1968900.0,226615.0,164072.0
2388101442,2019.0,995603.0,151272.0,80927.0
2388101442,2018.0,1134297.0,145581.0,35375.0
2388101442,2017.0,2295799.0,440009.0,338462.0
4148101444,2020.0,3108124.0,31309.0,53623.0
4148101444,2019.0,4208449.0,153348.0,104048.0
4148101444,2018.0,4811604.0,87889.0,78974.0
4148101444,2017.0,1420494.0,216523.0,193174.0
4578601445,2020.0,365855.0,-53429.0,-54154.0
4578601445,2019.0,110868.0,23607.0,21395.0
5028101447,2020.0,2713693.0,299228.0,258314.0
5028101447,2019.0,2154159.0,287416.0,254078.0
5028101447,2018.0,2677696.0,263724.0,246638.0
6178101448,2020.0,134501589.0,29317577.0,17411510.0
6178101448,2020.0,134501589.0,29317577.0,17411510.0
6178101448,2019.0,162051139.0,13385364.0,5110385.0
6178101448,2019.0,162051139.0,13385364.0,5110385.0
6178101448,2018.0,123151957.0,36626305.0,32477795.0
6178101448,2018.0,123151957.0,36626305.0,32477795.0
6178101448,2017.0,76295287.0,6717351.0,4470155.0
6178101448,2017.0,76295287.0,6717351.0,4470155.0
8968801450,2020.0,648811.0,-1146163.0,-1146171.0
8968801450,2019.0,1093554.0,-279556.0,-274659.0
1108101451,2016.0,3549691.0,790134.0,657325.0
1108101451,2017.0,2531050.0,-562780.0,-1235628.0
1108101451,2018.0,4736013.0,237774.0,-1942667.0
1108101451,2019.0,3875881.0,-194249.0,-1272942.0
1108101451,2020.0,4906485.0,-901181.0,-4450828.0
1058701452,2020.0,36819507.0,1267505.0,1178137.0
1058701452,2020.0,36819507.0,1267505.0,1178137.0
1058701452,2019.0,43263172.0,1592752.0,1394141.0
1058701452,2019.0,43263172.0,1592752.0,1394141.0
1058701452,2018.0,41354729.0,1735392.0,1509713.0
1058701452,2018.0,41354729.0,1735392.0,1509713.0
1058701452,2017.0,43066727.0,1732238.0,1491115.0
1058701452,2017.0,43066727.0,1732238.0,1491115.0
1378601453,2020.0,1586536.0,269986.0,239754.0
1378601453,2019.0,1625887.0,196276.0,179622.0
2308101454,2020.0,3332979.0,245775.0,211612.0
2308101454,2019.0,3305524.0,309212.0,292503.0
2308101454,2018.0,1717755.0,192357.0,266173.0
2308101454,2017.0,932297.0,163808.0,219940.0
1148701455,2020.0,1889431.0,20500.0,4046.0
1148701455,2019.0,835559.0,13383.0,8458.0
1148701455,2018.0,917675.0,7883.0,3420.0
1148701455,2017.0,1315957.0,3077.0,3705.0
1178101456,2020.0,1012368.0,32483.0,45329.0
1348101457,2020.0,326352.0,-2126.0,1278.0
1348101457,2019.0,506723.0,6276.0,1089.0
1348101457,2018.0,874864.0,1311.0,1358.0
1348101457,2017.0,792462.0,1577.0,794.0
1348101457,2017.0,792462.0,1577.0,794.0
1888701458,2020.0,35870190.0,3809577.0,3312884.0
1888701458,2019.0,19116790.0,257044.0,114150.0
1888701458,2018.0,11156014.0,355931.0,350385.0
1888701458,2017.0,6788000.0,244000.0,283000.0
4128101459,2020.0,14596306.0,275220.0,325300.0
4128101459,2019.0,12576570.0,641218.0,725638.0
4128101459,2018.0,3921489.0,-413049.0,-655797.0
4128101459,2017.0,21769586.0,646130.0,309038.0
4358101462,2020.0,368715.0,34843.0,76279.0
4358101462,2019.0,478425.0,45450.0,49530.0
4358101462,2018.0,922347.0,97461.0,93360.0
4358101462,2017.0,122699.0,89000.0,89783.0
2118601463,2020.0,103302994.0,-69944733.0,-66620597.0
2118601463,2020.0,103302994.0,-69944733.0,-66620597.0
2118601463,2019.0,320580612.0,39324554.0,22271767.0
2118601463,2019.0,320580612.0,39324554.0,22271767.0
2118601463,2018.0,300768412.0,26319098.0,22712208.0
2118601463,2018.0,300768412.0,26319098.0,22712208.0
2118601463,2017.0,276678197.0,25770021.0,16951373.0
2118601463,2017.0,276678197.0,25770021.0,16951373.0
1798701465,2020.0,188306.0,-80456.0,13223.0
1798701465,2019.0,141659.0,-265622.0,238834.0
1308601467,2019.0,803230.0,35084.0,32311.0
1308601467,2018.0,487083.0,7897.0,5530.0
1308601467,2020.0,1800804.0,135913.0,122196.0
1308601467,2017.0,494899.0,26209.0,25888.0
2048101468,2020.0,13105269.0,255535.0,94340.0
2048101468,2020.0,13105269.0,255535.0,94340.0
2048101468,2019.0,20071076.0,61062.0,324730.0
2048101468,2019.0,20071076.0,61062.0,324730.0
2048101468,2018.0,35445084.0,852824.0,641905.0
2048101468,2018.0,35445084.0,852824.0,641905.0
2048101468,2017.0,17143128.0,984138.0,663037.0
2048101468,2017.0,17143128.0,984138.0,663037.0
1548801470,2020.0,9491507.0,-188749.0,-920496.0
1548801470,2020.0,9491507.0,-188749.0,-920496.0
1548801470,2019.0,8654200.0,1143960.0,-1118499.0
1548801470,2019.0,8654200.0,1143960.0,-1118499.0
1548801470,2018.0,7120102.0,918783.0,-351284.0
1548801470,2018.0,7120102.0,918783.0,-351284.0
1548801470,2017.0,14703806.0,971072.0,762901.0
1548801470,2017.0,14703806.0,971072.0,762901.0
4030201471,2020.0,762067.0,57725.0,63869.0
4030201471,2019.0,1144374.0,1044634.0,1044634.0
4030201471,2018.0,1049202.0,95029.0,101103.0
2048601472,2020.0,475131.0,19802.0,26443.0
2048601472,2019.0,607116.0,30043.0,30552.0
2048601472,2018.0,498912.0,29421.0,26916.0
2048601472,2017.0,764501.0,45685.0,41075.0
6168601473,2020.0,1175181.0,76432.0,65571.0
6168601473,2019.0,1277000.0,97000.0,30000.0
6168601473,2018.0,903000.0,29000.0,35000.0
6168601473,2017.0,648000.0,44000.0,39000.0
8168601474,2020.0,43582.0,-97622.0,-96109.0
8168601474,2019.0,1200.0,-69606.0,-62970.0
1058701475,2020.0,3042449.0,-103438.0,-105709.0
1058701475,2019.0,5899734.0,459908.0,457362.0
1058701475,2018.0,4578219.0,375432.0,345947.0
1058701475,2017.0,3208016.0,-328181.0,-423124.0
1148601476,2017.0,640038.0,34314.0,17284.0
1148601476,2018.0,771176.0,122872.0,92491.0
1148601476,2019.0,892417.0,190550.0,149969.0
1148601476,2020.0,1063993.0,131935.0,151040.0
1288101477,2020.0,2937618.0,49121.0,29097.0
1288101477,2019.0,4655115.0,18626.0,156187.0
1288101477,2018.0,3231428.0,170531.0,120729.0
1288101477,2017.0,2891415.0,-126549.0,55294.0
2238101478,2020.0,2536779.0,235949.0,248158.0
2238101478,2019.0,3616000.0,828000.0,716000.0
1148601479,2020.0,831680.0,19930.0,11839.0
1148601479,2019.0,1298165.0,22008.0,19133.0
1178101480,2020.0,5587671.0,86387.0,49471.0
1178101480,2019.0,5735901.0,135294.0,92840.0
1178101480,2018.0,5833644.0,139502.0,112093.0
1178101480,2017.0,5497017.0,141632.0,85865.0
1178101481,2020.0,472570.0,49014.0,54498.0
1178101481,2019.0,331335.0,6058.0,11073.0
1178101481,2018.0,227526.0,4734.0,10099.0
1178101481,2017.0,260261.0,15431.0,12779.0
4138701482,2020.0,3865151.0,226672.0,132782.0
4138701482,2019.0,3579621.0,210107.0,145582.0
4138701482,2018.0,3756480.0,177083.0,158458.0
4138701482,2017.0,3019895.0,148004.0,139203.0
6158101483,2020.0,4233266.0,246573.0,184899.0
6158101483,2019.0,4350468.0,276906.0,261439.0
6158101483,2018.0,9605722.0,1004358.0,775240.0
6158101483,2017.0,6131133.0,342004.0,290105.0
5028101484,2020.0,2062853.0,226164.0,345820.0
5028101484,2019.0,1231037.0,100285.0,180537.0
2278101485,2018.0,1010000.0,122000.0,78000.0
2278101485,2017.0,725000.0,87000.0,71000.0
4188101486,2019.0,460972.0,28469.0,97715.0
4188101486,2018.0,479002.0,29691.0,53181.0
4188101486,2017.0,433000.0,26000.0,27000.0
5368601488,2020.0,314285.0,-2385015.0,-2365998.0
5368601488,2019.0,112098.0,-1255079.0,-1257997.0
1988701490,2020.0,722533748.0,8158505.0,41775350.0
1988701490,2020.0,722533748.0,8158505.0,47577841.0
1988701490,2019.0,1068272762.0,65335972.0,11634043.0
1988701490,2019.0,1068272762.0,65335972.0,-76296371.0
1988701490,2018.0,620697811.0,22670680.0,-6447478.0
1988701490,2018.0,620697811.0,22670680.0,-3512069.0
1058701491,2020.0,1190105.0,33722.0,18381.0
1058701491,2019.0,943197.0,32437.0,28301.0
1058701491,2018.0,849748.0,874.0,15908.0
1058701491,2017.0,1175963.0,-13825.0,6762.0
1208701492,2020.0,827205.0,66835.0,39881.0
1208701492,2019.0,746703.0,35258.0,25622.0
1208701492,2018.0,924850.0,48945.0,27132.0
1208701492,2017.0,1068677.0,64206.0,28731.0
1078601495,2017.0,538458.0,-38173.0,37183.0
1078601495,2018.0,174376.0,-428557.0,-481242.0
1078601495,2019.0,941547.0,60890.0,14212.0
6178601498,2020.0,402524.0,-13671.0,-1306.0
6178601498,2019.0,972373.0,109042.0,110257.0
6178601498,2018.0,667016.0,124491.0,118919.0
6178601498,2017.0,503448.0,58521.0,62927.0
8168101499,2020.0,14935240.0,1045370.0,744769.0
8168101499,2020.0,14935240.0,1045370.0,744769.0
8168101499,2019.0,29236767.0,-886944.0,-1296026.0
8168101499,2019.0,29236767.0,-886944.0,-1296026.0
8168101499,2018.0,39060175.0,-2004085.0,-2255643.0
8168101499,2018.0,39060175.0,-2004085.0,-2255643.0
8168101499,2017.0,9628712.0,-210186.0,-261220.0
8168101499,2017.0,9628712.0,-210186.0,-261220.0
1318101500,2020.0,2667073.0,147986.0,225868.0
1318101500,2019.0,2257607.0,943.0,100672.0
1058101501,2020.0,1702516.0,60846.0,52854.0
1058101501,2019.0,1602430.0,19550.0,57020.0
1058101501,2018.0,1662328.0,20377.0,37081.0
1058101501,2017.0,2374716.0,29319.0,16145.0
3658801502,2020.0,4848196.0,81217.0,69726.0
3658801502,2019.0,8568788.0,271188.0,303081.0
3658801502,2018.0,5606587.0,480863.0,418404.0
3658801502,2017.0,6767869.0,70529.0,73627.0
4208701503,2020.0,3510164.0,264637.0,217193.0
4208701503,2019.0,2541325.0,107030.0,92621.0
4208701503,2018.0,2290637.0,104720.0,79147.0
4208701503,2017.0,2090881.0,90929.0,81718.0
6012601504,2020.0,1260755.0,80345.0,80345.0
6012601504,2019.0,1685000.0,95488.0,95488.0
6012601504,2018.0,1804095.0,130510.0,130510.0
6012601504,2017.0,1776139.0,160029.0,160029.0
6168601505,2020.0,4794849.0,200041.0,206142.0
6168601505,2019.0,1627035.0,-13405.0,-15047.0
6168601505,2018.0,1788508.0,629690.0,516609.0
6168601505,2017.0,3329273.0,385231.0,503414.0
6208101506,2016.0,3581097.0,123657.0,14125.0
6208101506,2017.0,4007336.0,124417.0,98660.0
6208101506,2018.0,4170566.0,161370.0,104718.0
6208101506,2019.0,5215700.0,164010.0,125553.0
6208101506,2020.0,6187840.0,169886.0,178568.0
2258101509,2020.0,9812563.0,820948.0,830725.0
2258101509,2019.0,8473140.0,356619.0,275613.0
2258101509,2018.0,8370172.0,658239.0,278144.0
2258101509,2017.0,9536274.0,668701.0,410981.0
5868601510,2020.0,582512.0,79737.0,68384.0
5868601510,2019.0,631861.0,202516.0,204237.0
5868601510,2018.0,298943.0,-69880.0,-72741.0
5868601510,2017.0,404096.0,65961.0,65900.0
1058701511,2020.0,93740511.0,10755453.0,6720898.0
1058701511,2020.0,93740511.0,10755453.0,6720898.0
1058701511,2019.0,83026880.0,3955376.0,2220173.0
1058701511,2019.0,83026880.0,3955376.0,2220173.0
1058701511,2018.0,96218390.0,4116727.0,3118544.0
1058701511,2018.0,96218390.0,4116727.0,3118544.0
1058701511,2017.0,79732928.0,4555295.0,3442036.0
1058701511,2017.0,79732928.0,4555295.0,3442036.0
1098601512,2020.0,1949038.0,58659.0,57355.0
1098601512,2018.0,4360542.0,178909.0,158560.0
1238601513,2020.0,10326391.0,28105.0,102941.0
1238601513,2019.0,1652798.0,-853070.0,-921397.0
1238601513,2018.0,2420372.0,-844278.0,-978553.0
1238601513,2017.0,611127.0,-392193.0,-326601.0
4021301515,2020.0,31440.0,-43055.0,-43358.0
4021301515,2019.0,66670.0,-15000.0,-16041.0
4021301515,2018.0,834844.0,62083.0,61041.0
4021301515,2017.0,98783.0,8256.0,7214.0
4168101516,2020.0,2671765.0,302927.0,424788.0
4168101516,2019.0,2441002.0,330279.0,288472.0
4168101516,2018.0,2076082.0,174148.0,187397.0
4168101516,2017.0,1823669.0,113010.0,107910.0
5028101517,2020.0,1009142.0,357628.0,357093.0
5028101517,2019.0,317437.0,11773.0,7260.0
5028101517,2018.0,211386.0,-5980.0,-13651.0
5028101517,2017.0,154961.0,-37272.0,-43766.0
6158101518,2020.0,3673438.0,256650.0,207836.0
6158101518,2019.0,3047372.0,223251.0,168365.0
6158101518,2018.0,3212001.0,231554.0,168219.0
6158101518,2017.0,596829.0,516055.0,508493.0
2208701519,2016.0,24154179.0,-976538.0,-1005078.0
2208701519,2017.0,25749150.0,-1495690.0,-3036303.0
2208701519,2018.0,57788634.0,-1691948.0,-2510653.0
2208701519,2019.0,78492005.0,-958564.0,850397.0
2208701519,2020.0,109924149.0,714528.0,-463567.0
2038101520,2019.0,3637278.0,51009.0,124069.0
2038101520,2018.0,3217000.0,-26000.0,11000.0
2038101520,2017.0,6900559.0,544419.0,488950.0
6943101521,2020.0,928688.0,59519.0,59812.0
6943101521,2019.0,582796.0,15833.0,16841.0
6943101521,2018.0,692211.0,32781.0,33823.0
2118801522,2020.0,38871267.0,-816386.0,-1339254.0
2118801522,2020.0,38871267.0,-816386.0,-1339254.0
2118801522,2019.0,62448765.0,347138.0,258078.0
2118801522,2019.0,62448765.0,347138.0,258078.0
2118801522,2018.0,44254336.0,482865.0,-494.0
2118801522,2018.0,44254336.0,482865.0,-494.0
2118801522,2017.0,49768220.0,129088.0,23015.0
2118801522,2017.0,49768220.0,129088.0,23015.0
3128101523,2020.0,4835877.0,980389.0,809814.0
3128101523,2019.0,3513914.0,110492.0,99832.0
1148601526,2020.0,2026267.0,236841.0,239903.0
1148601526,2019.0,1012246.0,166811.0,160134.0
1148601526,2018.0,619262.0,-74865.0,-69152.0
1148601526,2017.0,688089.0,-239048.0,-184447.0
2308101527,2020.0,25.0,-537010.0,-529178.0
2308101527,2019.0,90135.0,-43786.0,-77013.0
2308101527,2018.0,2430.0,-205101.0,-212302.0
2308101527,2017.0,40000.0,-394195.0,-389595.0
1178101529,2020.0,1135286.0,133535.0,122329.0
1498101530,2020.0,2047476.0,78961.0,113671.0
1498101530,2019.0,2271367.0,134376.0,120816.0
1498101530,2018.0,3639680.0,152511.0,143546.0
1498101530,2017.0,1863317.0,85369.0,74421.0
6168601531,2020.0,2838152.0,128929.0,136506.0
6168601531,2019.0,5107322.0,84252.0,99927.0
6168601531,2018.0,6548589.0,201780.0,136024.0
6168601531,2017.0,8674577.0,69179.0,93302.0
1108101532,2020.0,30523509.0,711732.0,618637.0
1108101532,2020.0,30523509.0,711732.0,618637.0
1108101532,2019.0,26762668.0,582857.0,701804.0
1108101532,2019.0,26762668.0,582857.0,701804.0
1108101532,2018.0,27340405.0,876155.0,797495.0
1108101532,2017.0,22980093.0,728529.0,625141.0
1198101533,2016.0,8256916.0,11612.0,40462.0
1198101533,2017.0,7790463.0,48223.0,68288.0
1198101533,2018.0,9807250.0,-3675740.0,-3676451.0
1198101533,2019.0,9944273.0,777353.0,558057.0
1198101533,2020.0,9623723.0,954705.0,774196.0
6178101535,2020.0,21816689.0,1977285.0,1852040.0
6178101535,2020.0,21816689.0,1977285.0,1852040.0
6178101535,2019.0,21773078.0,2492306.0,2070737.0
6178101535,2019.0,21773078.0,2492306.0,2070737.0
6178101535,2018.0,18014796.0,2033729.0,1806565.0
6178101535,2017.0,20285047.0,2744318.0,2367145.0
2268101539,2020.0,1575965.0,184110.0,192789.0
2268101539,2019.0,1304926.0,141606.0,157473.0
2208801541,2020.0,16300191.0,-2544290.0,-2140881.0
2208801541,2019.0,18935757.0,-3388353.0,-3258668.0
2208801541,2018.0,13033648.0,-1154501.0,-1155944.0
2208801541,2017.0,6985841.0,-940009.0,-932807.0
4618601542,2020.0,240481.0,-118596.0,-772.0
4618601542,2019.0,196181.0,-90851.0,-62708.0
6948701543,2020.0,165472.0,-9372.0,787.0
6948701543,2019.0,115552.0,-31523.0,-24196.0
5598601545,2020.0,15124.0,-280903.0,-289376.0
5598601545,2019.0,324.0,-580535.0,-59039.0
1068601546,2020.0,13596036.0,609582.0,591541.0
1068601546,2019.0,8929274.0,305835.0,285004.0
1068601546,2018.0,6228720.0,222149.0,210771.0
1068601546,2017.0,6802401.0,205169.0,215161.0
2308101547,2020.0,260729.0,-52272.0,-36743.0
2308101547,2019.0,355152.0,27159.0,10273.0
2308101547,2018.0,341396.0,11040.0,-8940.0
2308101547,2017.0,290012.0,14628.0,6859.0
4178101548,2020.0,3797444.0,247401.0,265996.0
4178101548,2019.0,2759404.0,150438.0,173420.0
4178101548,2018.0,2769911.0,178685.0,175627.0
4178101548,2017.0,2721944.0,211644.0,155398.0
5040201549,2020.0,3904389.0,-720.0,5320.0
5040201549,2019.0,1668329.0,-365406.0,-370444.0
5040201549,2018.0,2451896.0,-175093.0,-180233.0
5040201549,2017.0,2428987.0,21168.0,12278.0
5158101550,2020.0,632344.0,90920.0,104460.0
5158101550,2019.0,516234.0,-5798.0,2148.0
5158101550,2018.0,726955.0,6911.0,5582.0
5158101550,2017.0,2328747.0,1071803.0,1061066.0
5498701551,2020.0,6278864.0,-127968.0,-134078.0
5498701551,2019.0,8673880.0,89475.0,17042.0
5498701551,2018.0,8632425.0,38964.0,86750.0
5498701551,2017.0,3057853.0,143226.0,108972.0
6138801552,2020.0,972354.0,225902.0,209839.0
6138801552,2019.0,799260.0,142062.0,132633.0
6138801552,2018.0,707156.0,63143.0,54872.0
6138801552,2017.0,610695.0,60699.0,53895.0
7138701553,2020.0,9871801.0,482286.0,460960.0
7138701553,2019.0,4929105.0,304864.0,271374.0
7138701553,2018.0,2706448.0,66566.0,55130.0
7138701553,2017.0,3791324.0,411995.0,372603.0
1048601554,2020.0,327578327.0,-19518888.0,-25497001.0
1048601554,2020.0,327578327.0,-19518888.0,-25497001.0
1048601554,2019.0,325442189.0,-25204344.0,-30835109.0
1048601554,2019.0,325442189.0,-25204344.0,-30835109.0
1048601554,2018.0,347868928.0,12924593.0,13301041.0
1048601554,2018.0,347868928.0,12924593.0,13301041.0
1048601554,2017.0,311177531.0,9885139.0,2442609.0
1048601554,2017.0,311177531.0,9885139.0,2442609.0
1378601555,2019.0,524946.0,-43168.0,-28330.0
1378601555,2020.0,766338.0,44977.0,66300.0
1378601555,2018.0,708027.0,173778.0,180437.0
2018601556,2016.0,7052005.0,283340.0,148252.0
2018601556,2017.0,11349771.0,305673.0,668477.0
2018601556,2018.0,17153301.0,-3093310.0,-5302132.0
2018601556,2019.0,17087101.0,2572719.0,2959440.0
2018601556,2020.0,16065434.0,2155447.0,841755.0
2212701557,2020.0,4966387.0,227036.0,16218.0
2212701557,2019.0,6917096.0,669247.0,170124.0
2212701557,2018.0,8483664.0,1245245.0,655398.0
2212701557,2017.0,10853068.0,1813216.0,1330408.0
4128101558,2020.0,3430435.0,37580.0,8185.0
4128101558,2018.0,2838242.0,83396.0,73142.0
4168101559,2020.0,6795868.0,104925.0,94095.0
4168101559,2019.0,3723581.0,210908.0,197559.0
1078701560,2019.0,9975301.0,828250.0,795631.0
1078701560,2018.0,11857620.0,825285.0,685015.0
1078701560,2017.0,13694758.0,991056.0,790474.0
1218101561,2016.0,1625312.0,-3884104.0,-27286242.0
1218101561,2017.0,2442796.0,-4002067.0,-3958451.0
1218101561,2018.0,2697268.0,-4644982.0,-11071210.0
1218101561,2019.0,4025364.0,-4009329.0,-3749718.0
1218101561,2020.0,5852395.0,-4934143.0,-22109248.0
1058601562,2020.0,29378629.0,1025724.0,972756.0
1058601562,2020.0,29378629.0,1025724.0,972756.0
1058601562,2019.0,30742916.0,1987502.0,1503477.0
1058601562,2019.0,30742916.0,1987502.0,1503477.0
1058601562,2018.0,27557554.0,6609633.0,4341214.0
1058601562,2018.0,27557554.0,6609633.0,4341214.0
1058601562,2017.0,22910201.0,6924927.0,5116525.0
1058601562,2017.0,22910201.0,6924927.0,5116525.0
1078801563,2020.0,12202082.0,301431.0,242757.0
1078801563,2019.0,13658194.0,317040.0,270993.0
1078801563,2018.0,11005721.0,243909.0,189002.0
1078801563,2017.0,12525295.0,314406.0,232261.0
1128101564,2020.0,2335041.0,163940.0,158719.0
1128101564,2019.0,2818604.0,234828.0,220116.0
1128101564,2018.0,2251221.0,186466.0,206036.0
1128101564,2017.0,2661530.0,182749.0,207316.0
1198101566,2020.0,1699480.0,73721.0,88226.0
1198101566,2019.0,1423597.0,45231.0,42994.0
1198101566,2018.0,2025644.0,72968.0,552533.0
1198101566,2017.0,1874180.0,-74348.0,237244.0
1208701567,2016.0,31749843.0,231106.0,275674.0
1208701567,2017.0,30096851.0,206481.0,221806.0
1208701567,2018.0,28531776.0,633303.0,663733.0
1208701567,2019.0,28655712.0,597235.0,578738.0
1208701567,2020.0,29679579.0,111753.0,284395.0
3828801570,2020.0,173526.0,2019.0,5068.0
3828801570,2019.0,278618.0,7733.0,11124.0
3828801570,2018.0,215674.0,2844.0,6351.0
3828801570,2017.0,173214.0,2338.0,3010.0
5818801571,2020.0,240579.0,-280743.0,-110383.0
5818801571,2019.0,64334.0,-176869.0,-82903.0
7738101572,2020.0,745893.0,-249713.0,-239669.0
7738101572,2019.0,518022.0,-522616.0,-505738.0
7738101572,2018.0,178816.0,-396391.0,-203653.0
7738101572,2017.0,104000.0,-224000.0,-146000.0
1068601574,2016.0,1105501.0,46486.0,37417.0
1068601574,2017.0,1530512.0,70943.0,60390.0
1068601574,2018.0,2144595.0,33919.0,89394.0
1068601574,2019.0,2665019.0,-85034.0,-42957.0
6898701575,2020.0,5843575.0,-963227.0,-2325881.0
6898701575,2020.0,5843575.0,-963227.0,-2325881.0
6898701575,2019.0,13627948.0,1711258.0,605337.0
6898701575,2019.0,13627948.0,1711258.0,605337.0
6898701575,2018.0,4913474.0,1484951.0,208200.0
6898701575,2018.0,4913474.0,1484951.0,208200.0
6898701575,2017.0,53520.0,-1239920.0,-1427302.0
6898701575,2017.0,53520.0,-1239920.0,-1427302.0
1078701576,2020.0,3530983.0,124133.0,119775.0
1078701576,2019.0,3274038.0,79481.0,65203.0
1228101577,2020.0,18751280.0,789672.0,153090.0
1228101577,2020.0,18751280.0,789672.0,153090.0
1228101577,2019.0,22582701.0,963431.0,841537.0
1228101577,2019.0,22582701.0,963431.0,841537.0
1228101577,2018.0,21804944.0,868658.0,417812.0
1228101577,2017.0,16350480.0,812291.0,650795.0
3148101578,2019.0,278789.0,-18064.0,-15009.0
3148101578,2018.0,177853.0,-49201.0,-51132.0
3148101578,2020.0,319149.0,-9346.0,-3801.0
3148101578,2017.0,449595.0,36716.0,41762.0
3178101579,2020.0,1197434.0,-55264.0,-53191.0
3178101579,2019.0,931631.0,-19760.0,-18883.0
3178101579,2018.0,1042005.0,-127054.0,-159201.0
3178101579,2017.0,1181456.0,-46710.0,113938.0
1058701581,2020.0,4052880.0,-438219.0,-521456.0
1058701581,2019.0,8632304.0,339676.0,184983.0
1058701581,2018.0,8002198.0,296692.0,390053.0
1058701581,2017.0,6484826.0,293786.0,173449.0
5158101582,2020.0,983684.0,121777.0,131652.0
5158101582,2019.0,428046.0,48372.0,79169.0
5158101582,2018.0,612622.0,121210.0,95304.0
5158101582,2017.0,817800.0,292221.0,278517.0
2148101585,2020.0,16813117.0,-723187.0,-14982758.0
2148101585,2020.0,16813117.0,-723187.0,-14982758.0
2148101585,2019.0,30113118.0,8335754.0,-8666729.0
2148101585,2019.0,30113118.0,8335754.0,-8666729.0
2148101585,2018.0,31693454.0,11558461.0,3375886.0
2148101585,2018.0,31693454.0,11558461.0,3375886.0
2148101585,2017.0,4347268.0,-2862132.0,-7298649.0
2148101585,2017.0,4347268.0,-2862132.0,-7298649.0
3158101586,2020.0,244165430.0,4522702.0,3939927.0
3158101586,2020.0,244165430.0,4522702.0,3473097.0
3158101586,2019.0,249904846.0,3461778.0,577476.0
3158101586,2019.0,249904846.0,3461778.0,1076364.0
3158101586,2018.0,241574152.0,-4237757.0,-5321984.0
3158101586,2018.0,241574152.0,-4237757.0,-5362228.0
3158101586,2017.0,282998522.0,-11720857.0,-13815214.0
3158101586,2017.0,282998522.0,-11720857.0,-20878480.0
6728101587,2018.0,477069.0,-217416.0,18542.0
1178101589,2016.0,15527030.0,1134959.0,913640.0
1178101589,2017.0,16811647.0,1361269.0,1099526.0
1178101589,2018.0,16305429.0,1383392.0,1116219.0
1178101589,2019.0,16929435.0,1761062.0,1399018.0
1178101589,2020.0,19078591.0,1785046.0,1537014.0
2270401590,2020.0,2155478.0,244877.0,188331.0
2270401590,2019.0,2291968.0,265104.0,227006.0
1208701592,2020.0,1482388.0,35694.0,38641.0
1318601593,2020.0,497468.0,17758.0,23005.0
1318601593,2019.0,471257.0,18367.0,17750.0
1318601593,2018.0,316020.0,9490.0,9553.0
1318601593,2017.0,459437.0,74019.0,66753.0
1378101594,2020.0,936123.0,84466.0,34112.0
